start_date,start_time,finish_date,finish_time,name,gift,vip_gift
20180216,03:51:29.275996,20180216,03:51:30.159513,贝汯璘,9749,3650
20180216,03:51:29.275996,20180216,03:51:30.159513,毕雯珺,98833,42471
20180216,03:51:29.275996,20180216,03:51:30.159513,卜凡,295814,122965
20180216,03:51:29.275996,20180216,03:51:30.159513,蔡徐坤,1827244,879452
20180216,03:51:29.275996,20180216,03:51:30.159513,陈立农,638382,269108
20180216,03:51:29.275996,20180216,03:51:30.159513,陈名豪,6228,2195
20180216,03:51:29.275996,20180216,03:51:30.159513,陈斯琪,12552,6011
20180216,03:51:29.275996,20180216,03:51:30.159513,陈义夫,3807,1819
20180216,03:51:29.275996,20180216,03:51:30.159513,邓烺怡,5503,2378
20180216,03:51:29.275996,20180216,03:51:30.159513,丁泽仁,114426,43563
20180216,03:51:29.275996,20180216,03:51:30.159513,董岩磊,24334,11959
20180216,03:51:29.275996,20180216,03:51:30.159513,范丞丞,543858,237316
20180216,03:51:29.275996,20180216,03:51:30.159513,甘俊,2723,1259
20180216,03:51:29.275996,20180216,03:51:30.159513,高茂桐,5940,2617
20180216,03:51:29.275996,20180216,03:51:30.159513,GIGEL,5828,2396
20180216,03:51:29.275996,20180216,03:51:30.159513,韩沐伯,312287,46497
20180216,03:51:29.275996,20180216,03:51:30.159513,韩雍杰,16073,5810
20180216,03:51:29.275996,20180216,03:51:30.159513,何东东,55304,26725
20180216,03:51:29.275996,20180216,03:51:30.159513,何嘉庚,2277,740
20180216,03:51:29.275996,20180216,03:51:30.159513,Hook于浩,1088,484
20180216,03:51:29.275996,20180216,03:51:30.159513,侯浩然,1794,842
20180216,03:51:29.275996,20180216,03:51:30.159513,胡致邦,18111,6605
20180216,03:51:29.275996,20180216,03:51:30.159513,黄若涵,1814,515
20180216,03:51:29.275996,20180216,03:51:30.159513,黄书豪,19839,6944
20180216,03:51:29.275996,20180216,03:51:30.159513,黄新淳,75369,32626
20180216,03:51:29.275996,20180216,03:51:30.159513,Jeffrey,111408,25646
20180216,03:51:29.275996,20180216,03:51:30.159513,伽里,4123,1178
20180216,03:51:29.275996,20180216,03:51:30.159513,姜达赫,2044,966
20180216,03:51:29.275996,20180216,03:51:30.159513,姜京佐,13418,4590
20180216,03:51:29.275996,20180216,03:51:30.159513,金逸涵,4159,2030
20180216,03:51:29.275996,20180216,03:51:30.159513,靖佩瑶,21040,7242
20180216,03:51:29.275996,20180216,03:51:30.159513,J-ONE,1295,482
20180216,03:51:29.275996,20180216,03:51:30.159513,Justin,718406,289568
20180216,03:51:29.275996,20180216,03:51:30.159513,李长庚,44609,8103
20180216,03:51:29.275996,20180216,03:51:30.159513,李俊毅,10285,5443
20180216,03:51:29.275996,20180216,03:51:30.159513,李权哲,144380,61442
20180216,03:51:29.275996,20180216,03:51:30.159513,李让,5591,2607
20180216,03:51:29.275996,20180216,03:51:30.159513,李若天,9629,4265
20180216,03:51:29.275996,20180216,03:51:30.159513,李希侃,85642,30298
20180216,03:51:29.275996,20180216,03:51:30.159513,李鑫岩,3129,911
20180216,03:51:29.275996,20180216,03:51:30.159513,李志杰,1889,926
20180216,03:51:29.275996,20180216,03:51:30.159513,梁辉,6622,2339
20180216,03:51:29.275996,20180216,03:51:30.159513,林超泽,46774,22940
20180216,03:51:29.275996,20180216,03:51:30.159513,林浩楷,2659,1151
20180216,03:51:29.275996,20180216,03:51:30.159513,林彦俊,92434,22113
20180216,03:51:29.275996,20180216,03:51:30.159513,灵超,320037,141179
20180216,03:51:29.275996,20180216,03:51:30.159513,凌崎,115678,2256
20180216,03:51:29.275996,20180216,03:51:30.159513,娄滋博,15099,2483
20180216,03:51:29.275996,20180216,03:51:30.159513,陆定昊,25038,11017
20180216,03:51:29.275996,20180216,03:51:30.159513,罗杰,5994,2510
20180216,03:51:29.275996,20180216,03:51:30.159513,罗正,21753,8155
20180216,03:51:29.275996,20180216,03:51:30.159513,吕晨瑜,5824,2547
20180216,03:51:29.275996,20180216,03:51:30.159513,闵喆祥,1853,896
20180216,03:51:29.275996,20180216,03:51:30.159513,明鹏,25507,4180
20180216,03:51:29.275996,20180216,03:51:30.159513,木子洋,223883,89198
20180216,03:51:29.275996,20180216,03:51:30.159513,钱正昊,71969,29407
20180216,03:51:29.275996,20180216,03:51:30.159513,秦奋,43708,22118
20180216,03:51:29.275996,20180216,03:51:30.159513,覃俊毅,4031,1630
20180216,03:51:29.275996,20180216,03:51:30.159513,秦子墨,13093,5061
20180216,03:51:29.275996,20180216,03:51:30.159513,邱治谐,5940,477
20180216,03:51:29.275996,20180216,03:51:30.159513,Rapen,2517,1335
20180216,03:51:29.275996,20180216,03:51:30.159513,孙凡杰,2430,940
20180216,03:51:29.275996,20180216,03:51:30.159513,孙浩然,17750,1923
20180216,03:51:29.275996,20180216,03:51:30.159513,Traple赵凌峰,930,348
20180216,03:51:29.275996,20180216,03:51:30.159513,万宇贤,1473,818
20180216,03:51:29.275996,20180216,03:51:30.159513,王艺龙,2307,1060
20180216,03:51:29.275996,20180216,03:51:30.159513,王宥辰,1261,540
20180216,03:51:29.275996,20180216,03:51:30.159513,王梓豪,1383,682
20180216,03:51:29.275996,20180216,03:51:30.159513,王子异,104846,55748
20180216,03:51:29.275996,20180216,03:51:30.159513,武连杰,10348,1980
20180216,03:51:29.275996,20180216,03:51:30.159513,小鬼,177040,100208
20180216,03:51:29.275996,20180216,03:51:30.159513,徐鹤尼,6346,3050
20180216,03:51:29.275996,20180216,03:51:30.159513,许凯皓,42646,9722
20180216,03:51:29.275996,20180216,03:51:30.159513,徐圣恩,4376,2354
20180216,03:51:29.275996,20180216,03:51:30.159513,杨非同,11379,6590
20180216,03:51:29.275996,20180216,03:51:30.159513,杨羿,1185,518
20180216,03:51:29.275996,20180216,03:51:30.159513,叶泓希,106481,1319
20180216,03:51:29.275996,20180216,03:51:30.159513,YiF张艺凡,2840,1504
20180216,03:51:29.275996,20180216,03:51:30.159513,应智越,2754,1172
20180216,03:51:29.275996,20180216,03:51:30.159513,尤长靖,95872,41283
20180216,03:51:29.275996,20180216,03:51:30.159513,于斌,11120,9311
20180216,03:51:29.275996,20180216,03:51:30.159513,余明君,11693,4571
20180216,03:51:29.275996,20180216,03:51:30.159513,岳岳,211495,87214
20180216,03:51:29.275996,20180216,03:51:30.159513,张达源,15225,3124
20180216,03:51:29.275996,20180216,03:51:30.159513,张昕,111549,994
20180216,03:51:29.275996,20180216,03:51:30.159513,张晏恺,3678,1772
20180216,03:51:29.275996,20180216,03:51:30.159513,张奕轩,118438,2335
20180216,03:51:29.275996,20180216,03:51:30.159513,张宇晨,2117,558
20180216,03:51:29.275996,20180216,03:51:30.159513,赵俞澈,2896,1305
20180216,03:51:29.275996,20180216,03:51:30.159513,郑锐彬,130489,27226
20180216,03:51:29.275996,20180216,03:51:30.159513,周锐,24148,11518
20180216,03:51:29.275996,20180216,03:51:30.159513,周腾阳,1473,689
20180216,03:51:29.275996,20180216,03:51:30.159513,周彦辰,42671,16675
20180216,03:51:29.275996,20180216,03:51:30.159513,朱星杰,44977,23797
20180216,03:51:29.275996,20180216,03:51:30.159513,朱一文,2498,870
20180216,03:51:29.275996,20180216,03:51:30.159513,朱匀天,5408,2376
20180216,03:51:29.275996,20180216,03:51:30.159513,朱匀一,5623,2474
20180216,03:51:29.275996,20180216,03:51:30.159513,朱正廷,625290,249646
20180216,03:51:29.275996,20180216,03:51:30.159513,左叶,33296,17402
20180216,04:07:37.659301,20180216,04:07:38.974124,贝汯璘,9753,3653
20180216,04:07:37.659301,20180216,04:07:38.974124,毕雯珺,98920,42531
20180216,04:07:37.659301,20180216,04:07:38.974124,卜凡,295900,123006
20180216,04:07:37.659301,20180216,04:07:38.974124,蔡徐坤,1829035,880611
20180216,04:07:37.659301,20180216,04:07:38.974124,陈立农,638643,269249
20180216,04:07:37.659301,20180216,04:07:38.974124,陈名豪,6233,2198
20180216,04:07:37.659301,20180216,04:07:38.974124,陈斯琪,12556,6014
20180216,04:07:37.659301,20180216,04:07:38.974124,陈义夫,3809,1820
20180216,04:07:37.659301,20180216,04:07:38.974124,邓烺怡,5505,2378
20180216,04:07:37.659301,20180216,04:07:38.974124,丁泽仁,114483,43603
20180216,04:07:37.659301,20180216,04:07:38.974124,董岩磊,24349,11964
20180216,04:07:37.659301,20180216,04:07:38.974124,范丞丞,544185,237506
20180216,04:07:37.659301,20180216,04:07:38.974124,甘俊,2724,1259
20180216,04:07:37.659301,20180216,04:07:38.974124,高茂桐,5945,2621
20180216,04:07:37.659301,20180216,04:07:38.974124,GIGEL,5830,2396
20180216,04:07:37.659301,20180216,04:07:38.974124,韩沐伯,312320,46520
20180216,04:07:37.659301,20180216,04:07:38.974124,韩雍杰,16083,5816
20180216,04:07:37.659301,20180216,04:07:38.974124,何东东,55313,26729
20180216,04:07:37.659301,20180216,04:07:38.974124,何嘉庚,2278,740
20180216,04:07:37.659301,20180216,04:07:38.974124,Hook于浩,1088,484
20180216,04:07:37.659301,20180216,04:07:38.974124,侯浩然,1794,842
20180216,04:07:37.659301,20180216,04:07:38.974124,胡致邦,18122,6611
20180216,04:07:37.659301,20180216,04:07:38.974124,黄若涵,1816,517
20180216,04:07:37.659301,20180216,04:07:38.974124,黄书豪,19844,6946
20180216,04:07:37.659301,20180216,04:07:38.974124,黄新淳,75407,32653
20180216,04:07:37.659301,20180216,04:07:38.974124,Jeffrey,111599,25674
20180216,04:07:37.659301,20180216,04:07:38.974124,伽里,4123,1178
20180216,04:07:37.659301,20180216,04:07:38.974124,姜达赫,2046,968
20180216,04:07:37.659301,20180216,04:07:38.974124,姜京佐,13426,4594
20180216,04:07:37.659301,20180216,04:07:38.974124,金逸涵,4163,2032
20180216,04:07:37.659301,20180216,04:07:38.974124,靖佩瑶,21049,7246
20180216,04:07:37.659301,20180216,04:07:38.974124,J-ONE,1295,482
20180216,04:07:37.659301,20180216,04:07:38.974124,Justin,718777,289728
20180216,04:07:37.659301,20180216,04:07:38.974124,李长庚,44614,8105
20180216,04:07:37.659301,20180216,04:07:38.974124,李俊毅,10305,5456
20180216,04:07:37.659301,20180216,04:07:38.974124,李权哲,144453,61484
20180216,04:07:37.659301,20180216,04:07:38.974124,李让,5598,2613
20180216,04:07:37.659301,20180216,04:07:38.974124,李若天,9632,4267
20180216,04:07:37.659301,20180216,04:07:38.974124,李希侃,85686,30325
20180216,04:07:37.659301,20180216,04:07:38.974124,李鑫岩,3129,911
20180216,04:07:37.659301,20180216,04:07:38.974124,李志杰,1889,926
20180216,04:07:37.659301,20180216,04:07:38.974124,梁辉,6624,2339
20180216,04:07:37.659301,20180216,04:07:38.974124,林超泽,46803,22957
20180216,04:07:37.659301,20180216,04:07:38.974124,林浩楷,2661,1151
20180216,04:07:37.659301,20180216,04:07:38.974124,林彦俊,92566,22181
20180216,04:07:37.659301,20180216,04:07:38.974124,灵超,320144,141231
20180216,04:07:37.659301,20180216,04:07:38.974124,凌崎,115678,2256
20180216,04:07:37.659301,20180216,04:07:38.974124,娄滋博,15105,2487
20180216,04:07:37.659301,20180216,04:07:38.974124,陆定昊,25053,11021
20180216,04:07:37.659301,20180216,04:07:38.974124,罗杰,5995,2510
20180216,04:07:37.659301,20180216,04:07:38.974124,罗正,21768,8160
20180216,04:07:37.659301,20180216,04:07:38.974124,吕晨瑜,5824,2547
20180216,04:07:37.659301,20180216,04:07:38.974124,闵喆祥,1855,898
20180216,04:07:37.659301,20180216,04:07:38.974124,明鹏,25510,4182
20180216,04:07:37.659301,20180216,04:07:38.974124,木子洋,223934,89217
20180216,04:07:37.659301,20180216,04:07:38.974124,钱正昊,72023,29431
20180216,04:07:37.659301,20180216,04:07:38.974124,秦奋,43742,22138
20180216,04:07:37.659301,20180216,04:07:38.974124,覃俊毅,4034,1632
20180216,04:07:37.659301,20180216,04:07:38.974124,秦子墨,13099,5063
20180216,04:07:37.659301,20180216,04:07:38.974124,邱治谐,5942,477
20180216,04:07:37.659301,20180216,04:07:38.974124,Rapen,2521,1335
20180216,04:07:37.659301,20180216,04:07:38.974124,孙凡杰,2430,940
20180216,04:07:37.659301,20180216,04:07:38.974124,孙浩然,17750,1923
20180216,04:07:37.659301,20180216,04:07:38.974124,Traple赵凌峰,930,348
20180216,04:07:37.659301,20180216,04:07:38.974124,万宇贤,1473,818
20180216,04:07:37.659301,20180216,04:07:38.974124,王艺龙,2307,1060
20180216,04:07:37.659301,20180216,04:07:38.974124,王宥辰,1261,540
20180216,04:07:37.659301,20180216,04:07:38.974124,王梓豪,1383,682
20180216,04:07:37.659301,20180216,04:07:38.974124,王子异,104955,55817
20180216,04:07:37.659301,20180216,04:07:38.974124,武连杰,10350,1982
20180216,04:07:37.659301,20180216,04:07:38.974124,小鬼,177164,100282
20180216,04:07:37.659301,20180216,04:07:38.974124,徐鹤尼,6348,3051
20180216,04:07:37.659301,20180216,04:07:38.974124,许凯皓,42658,9726
20180216,04:07:37.659301,20180216,04:07:38.974124,徐圣恩,4378,2354
20180216,04:07:37.659301,20180216,04:07:38.974124,杨非同,11413,6614
20180216,04:07:37.659301,20180216,04:07:38.974124,杨羿,1185,518
20180216,04:07:37.659301,20180216,04:07:38.974124,叶泓希,106483,1321
20180216,04:07:37.659301,20180216,04:07:38.974124,YiF张艺凡,2842,1504
20180216,04:07:37.659301,20180216,04:07:38.974124,应智越,2754,1172
20180216,04:07:37.659301,20180216,04:07:38.974124,尤长靖,95973,41321
20180216,04:07:37.659301,20180216,04:07:38.974124,于斌,11125,9313
20180216,04:07:37.659301,20180216,04:07:38.974124,余明君,11696,4571
20180216,04:07:37.659301,20180216,04:07:38.974124,岳岳,211540,87233
20180216,04:07:37.659301,20180216,04:07:38.974124,张达源,15226,3124
20180216,04:07:37.659301,20180216,04:07:38.974124,张昕,111549,994
20180216,04:07:37.659301,20180216,04:07:38.974124,张晏恺,3679,1772
20180216,04:07:37.659301,20180216,04:07:38.974124,张奕轩,118441,2337
20180216,04:07:37.659301,20180216,04:07:38.974124,张宇晨,2117,558
20180216,04:07:37.659301,20180216,04:07:38.974124,赵俞澈,2898,1307
20180216,04:07:37.659301,20180216,04:07:38.974124,郑锐彬,130579,27254
20180216,04:07:37.659301,20180216,04:07:38.974124,周锐,24184,11541
20180216,04:07:37.659301,20180216,04:07:38.974124,周腾阳,1473,689
20180216,04:07:37.659301,20180216,04:07:38.974124,周彦辰,42710,16696
20180216,04:07:37.659301,20180216,04:07:38.974124,朱星杰,45034,23834
20180216,04:07:37.659301,20180216,04:07:38.974124,朱一文,2499,870
20180216,04:07:37.659301,20180216,04:07:38.974124,朱匀天,5411,2378
20180216,04:07:37.659301,20180216,04:07:38.974124,朱匀一,5627,2477
20180216,04:07:37.659301,20180216,04:07:38.974124,朱正廷,625790,249875
20180216,04:07:37.659301,20180216,04:07:38.974124,左叶,33309,17411
