start_date,start_time,finish_date,finish_time,name,likehood,mentioned,interaction,cheer_card
20180216,03:52:39.800498,20180216,03:52:41.737694,Zony_Kai张晏恺,66150000,7725,5485,5294
20180216,03:52:39.800498,20180216,03:52:41.737694,Trainee18-陆定昊,54900000,5402,778,4872
20180216,03:52:39.800498,20180216,03:52:41.737694,CATCHERS_朱匀天Z,40460000,3024,1455,3599
20180216,03:52:39.800498,20180216,03:52:41.737694,HashtagHhr,40200000,3001,862,3634
20180216,03:52:39.800498,20180216,03:52:41.737694,张达源Darrien,39610000,8222,6364,2503
20180216,03:52:39.800498,20180216,03:52:41.737694,CATCHERS_朱匀一,39290000,3167,1330,3480
20180216,03:52:39.800498,20180216,03:52:41.737694,秦子墨_Mo,37620000,2210,594,3482
20180216,03:52:39.800498,20180216,03:52:41.737694,CNK-武连杰,36330000,3942,941,3145
20180216,03:52:39.800498,20180216,03:52:41.737694,余明君_MJ,35810000,6002,2122,2769
20180216,03:52:39.800498,20180216,03:52:41.737694,Trainee18-李若天Kai,35680000,5401,3141,2714
20180216,03:52:39.800498,20180216,03:52:41.737694,李俊毅小毅xiah,35540000,2592,605,3235
20180216,03:52:39.800498,20180216,03:52:41.737694,邓烺怡_LY,35320000,6834,2337,2615
20180216,03:52:39.800498,20180216,03:52:41.737694,黄书豪-Mark,33180000,4259,455,2847
20180216,03:52:39.800498,20180216,03:52:41.737694,CNK-李让RanG,30370000,4247,734,2539
20180216,03:52:39.800498,20180216,03:52:41.737694,MERXIC-ROGER罗杰,30030000,5558,776,2370
20180216,03:52:39.800498,20180216,03:52:41.737694,CNK-覃俊毅,29590000,2403,642,2655
20180216,03:52:39.800498,20180216,03:52:41.737694,陈义夫Solo,28290000,1876,1016,2540
20180216,03:52:39.800498,20180216,03:52:41.737694,梁辉LIANGHUI,28290000,3594,2127,2257
20180216,03:52:39.800498,20180216,03:52:41.737694,王宥辰KiY,26650000,2207,712,2374
20180216,03:52:39.800498,20180216,03:52:41.737694,BBT李志杰,26460000,4146,2978,1934
20180216,03:52:39.800498,20180216,03:52:41.737694,X-TIME张奕轩,26140000,2514,761,2287
20180216,03:52:39.800498,20180216,03:52:41.737694,Pb明鹏,25480000,2290,952,2224
20180216,03:52:39.800498,20180216,03:52:41.737694,张艺凡YiF1111,25400000,1291,349,2376
20180216,03:52:39.800498,20180216,03:52:41.737694,CNK-娄滋博BOi,24780000,3228,691,2087
20180216,03:52:39.800498,20180216,03:52:41.737694,陈名豪M,24370000,3405,1682,1929
20180216,03:52:39.800498,20180216,03:52:41.737694,BBT孙浩然,24090000,5129,1546,1742
20180216,03:52:39.800498,20180216,03:52:41.737694,CATCHERS_万宇贤,23690000,1413,497,2178
20180216,03:52:39.800498,20180216,03:52:41.737694,CATCHERS_赵俞澈,23160000,2129,878,2016
20180216,03:52:39.800498,20180216,03:52:41.737694,吕晨瑜_LCY,21350000,2304,1106,1794
20180216,03:52:39.800498,20180216,03:52:41.737694,Trainee18-高茂桐,21020000,2217,351,1846
20180216,03:52:39.800498,20180216,03:52:41.737694,杨羿Terry,18040000,3736,2629,1168
20180216,03:52:39.800498,20180216,03:52:41.737694,BBT林浩楷,17400000,1710,181,1551
20180216,03:52:39.800498,20180216,03:52:41.737694,BBT金逸涵,16250000,1416,298,1454
20180216,03:52:39.800498,20180216,03:52:41.737694,哇噻Rapen,16170000,1467,343,1436
20180216,03:52:39.800498,20180216,03:52:41.737694,圣恩XII,15130000,2214,519,1240
20180216,03:52:39.800498,20180216,03:52:41.737694,孙凡杰_FJ,15030000,4613,3937,648
20180216,03:52:39.800498,20180216,03:52:41.737694,Trainee18-贝汯璘Air,14950000,8283,113,656
20180216,03:52:39.800498,20180216,03:52:41.737694,朱一文同學,14910000,1118,389,1341
20180216,03:52:39.800498,20180216,03:52:41.737694,X-TIME凌崎,12820000,1680,325,1082
20180216,03:52:39.800498,20180216,03:52:41.737694,周腾阳,12420000,685,233,1151
20180216,03:52:39.800498,20180216,03:52:41.737694,MERXIC-PURO何嘉庚,12280000,1817,1279,919
20180216,03:52:39.800498,20180216,03:52:41.737694,GIGEL是谁,11540000,1576,291,968
20180216,03:52:39.800498,20180216,03:52:41.737694,王艺龙Enki,9600000,1451,467,769
20180216,03:52:39.800498,20180216,03:52:41.737694,王梓豪Z-joe,9500000,2717,1493,529
20180216,03:52:39.800498,20180216,03:52:41.737694,X-TIME张昕,8830000,1529,614,669
20180216,03:52:39.800498,20180216,03:52:41.737694,MERXIC-TAKO张宇晨,8680000,1995,197,649
20180216,03:52:39.800498,20180216,03:52:41.737694,甘俊同学,8640000,1039,336,727
20180216,03:52:39.800498,20180216,03:52:41.737694,闵喆祥grieveD,8640000,611,93,794
20180216,03:52:39.800498,20180216,03:52:41.737694,CATCHERS_应智越,7480000,1110,90,628
20180216,03:52:39.800498,20180216,03:52:41.737694,Trainee18-邱治谐,6970000,828,424,572
20180216,03:52:39.800498,20180216,03:52:41.737694,NGC_J-One,6520000,676,156,569
20180216,03:52:39.800498,20180216,03:52:41.737694,于浩Hook,6510000,517,78,592
20180216,03:52:39.800498,20180216,03:52:41.737694,MERXIC-ANPH李鑫岩,6480000,739,148,560
20180216,03:52:39.800498,20180216,03:52:41.737694,黄若涵_,6480000,399,76,601
20180216,03:52:39.800498,20180216,03:52:41.737694,X-TIME叶泓希,6470000,1126,269,508
20180216,03:52:39.800498,20180216,03:52:41.737694,赵凌峰Traple,6470000,228,46,620
20180216,04:00:26.939721,20180216,04:00:28.969542,蔡徐坤,22499000,1565387,430474,2050275
20180216,04:00:26.939721,20180216,04:00:28.969542,jjjustin0219,8148000,547488,231254,736894
20180216,04:00:26.939721,20180216,04:00:28.969542,超级農農,7010000,386051,128038,649571
20180216,04:00:26.939721,20180216,04:00:28.969542,Adam0616,4519000,333857,82293,410263
20180216,04:00:26.939721,20180216,04:00:28.969542,Zzt-朱正廷,4509000,327363,93130,408849
20180216,04:00:26.939721,20180216,04:00:28.969542,小鬼-王琳凯,1799000,112569,22149,166383
20180216,04:00:26.939721,20180216,04:00:28.969542,卜凡KATTO,1696000,97587,28221,156987
20180216,04:00:26.939721,20180216,04:00:28.969542,灵超DIDI,1681000,140825,39201,150131
20180216,04:00:26.939721,20180216,04:00:28.969542,木子洋KWIN,1594000,195821,49476,134848
20180216,04:00:26.939721,20180216,04:00:28.969542,岳岳PINKRAY,1585000,194694,45994,134469
20180216,04:00:26.939721,20180216,04:00:28.969542,韩沐伯,1577000,101197,52250,142328
20180216,04:00:26.939721,20180216,04:00:28.969542,BBT王子异,865000,101847,11576,75193
20180216,04:00:26.939721,20180216,04:00:28.969542,李希侃_LXK,605000,54642,22882,52778
20180216,04:00:26.939721,20180216,04:00:28.969542,钱正昊,551000,32611,10280,50820
20180216,04:00:26.939721,20180216,04:00:28.969542,Jeffrey董又霖,458000,23425,5063,42992
20180216,04:00:26.939721,20180216,04:00:28.969542,郑锐彬_,449000,29247,5339,41405
20180216,04:00:26.939721,20180216,04:00:28.969542,Trainee18-尤长靖,437000,24495,3085,40977
20180216,04:00:26.939721,20180216,04:00:28.969542,Lee权哲,423000,32234,8163,38239
20180216,04:00:26.939721,20180216,04:00:28.969542,Trainee18-林彦俊,401000,36344,14857,35028
20180216,04:00:26.939721,20180216,04:00:28.969542,Trainee18-林超泽,375000,26111,13737,33541
20180216,04:00:26.939721,20180216,04:00:28.969542,Bin于斌,327000,57891,16434,25297
20180216,04:00:26.939721,20180216,04:00:28.969542,史迪奇他哥何东东,320000,17210,2993,30008
20180216,04:00:26.939721,20180216,04:00:28.969542,朱星杰J_zen,257000,19067,4145,23385
20180216,04:00:26.939721,20180216,04:00:28.969542,秦奋Roi,238000,20324,4551,21304
20180216,04:00:26.939721,20180216,04:00:28.969542,周彦辰,232000,20209,10310,20172
20180216,04:00:26.939721,20180216,04:00:28.969542,Dzr_丁泽仁,205000,25841,8137,17071
20180216,04:00:26.939721,20180216,04:00:28.969542,Biiiii毕雯珺,181000,19704,5377,15578
20180216,04:00:26.939721,20180216,04:00:28.969542,李长庚是我呀,167000,13200,4527,14931
20180216,04:00:26.939721,20180216,04:00:28.969542,COSMOS-陈斯琪,144000,8174,2567,13282
20180216,04:00:26.939721,20180216,04:00:28.969542,罗正_LZ,139000,22435,6132,11012
20180216,04:00:26.939721,20180216,04:00:28.969542,胡致邦Jack,134000,13081,5128,11606
20180216,04:00:26.939721,20180216,04:00:28.969542,MLody姜达赫,127000,11389,6184,10922
20180216,04:00:26.939721,20180216,04:00:28.969542,伽里Curry,124000,4885,58,11952
20180216,04:00:26.939721,20180216,04:00:28.969542,董岩磊,116000,14480,2312,9882
20180216,04:00:26.939721,20180216,04:00:28.969542,许凯皓lockingjack,107000,7362,2431,9689
20180216,04:00:26.939721,20180216,04:00:28.969542,MONKEY_OFFICIAL,92240000,11183,4332,7673
20180216,04:00:26.939721,20180216,04:00:28.969542,COSMOS-徐鹤尼,83910000,5804,2410,7570
20180216,04:00:26.939721,20180216,04:00:28.969542,杨非同Nemo,77320000,5581,1067,7068
20180216,04:00:26.939721,20180216,04:00:28.969542,Trainee18-姜京佐,73900000,11337,3947,5862
20180216,04:00:26.939721,20180216,04:00:28.969542,韩雍杰辅导员,72540000,9301,4001,5924
20180216,04:00:26.939721,20180216,04:00:28.969542,周锐Zee,71580000,6032,1008,6454
20180216,04:00:26.939721,20180216,04:00:28.969542,左叶Hyman,68170000,5887,2121,6017
20180216,04:00:26.939721,20180216,04:00:28.969542,靖佩瑶,67760000,5006,1134,6162
20180216,04:00:26.939721,20180216,04:00:28.969542,Zony_Kai张晏恺,66150000,7725,5485,5294
20180216,04:00:26.939721,20180216,04:00:28.969542,Trainee18-陆定昊,54900000,5402,778,4872
20180216,04:00:26.939721,20180216,04:00:28.969542,CATCHERS_朱匀天Z,40460000,3024,1455,3599
20180216,04:00:26.939721,20180216,04:00:28.969542,HashtagHhr,40200000,3001,862,3634
20180216,04:00:26.939721,20180216,04:00:28.969542,张达源Darrien,39610000,8222,6364,2503
20180216,04:00:26.939721,20180216,04:00:28.969542,CATCHERS_朱匀一,39290000,3167,1330,3480
20180216,04:00:26.939721,20180216,04:00:28.969542,秦子墨_Mo,37620000,2210,594,3482
20180216,04:00:26.939721,20180216,04:00:28.969542,CNK-武连杰,36330000,3942,941,3145
20180216,04:00:26.939721,20180216,04:00:28.969542,余明君_MJ,35810000,6002,2122,2769
20180216,04:00:26.939721,20180216,04:00:28.969542,Trainee18-李若天Kai,35680000,5401,3141,2714
20180216,04:00:26.939721,20180216,04:00:28.969542,李俊毅小毅xiah,35540000,2592,605,3235
20180216,04:00:26.939721,20180216,04:00:28.969542,邓烺怡_LY,35320000,6834,2337,2615
20180216,04:00:26.939721,20180216,04:00:28.969542,黄书豪-Mark,33180000,4259,455,2847
20180216,04:00:26.939721,20180216,04:00:28.969542,CNK-李让RanG,30370000,4247,734,2539
20180216,04:00:26.939721,20180216,04:00:28.969542,MERXIC-ROGER罗杰,30030000,5558,776,2370
20180216,04:00:26.939721,20180216,04:00:28.969542,CNK-覃俊毅,29590000,2403,642,2655
20180216,04:00:26.939721,20180216,04:00:28.969542,陈义夫Solo,28290000,1876,1016,2540
20180216,04:00:26.939721,20180216,04:00:28.969542,梁辉LIANGHUI,28290000,3594,2127,2257
20180216,04:00:26.939721,20180216,04:00:28.969542,王宥辰KiY,26650000,2207,712,2374
20180216,04:00:26.939721,20180216,04:00:28.969542,BBT李志杰,26460000,4146,2978,1934
20180216,04:00:26.939721,20180216,04:00:28.969542,X-TIME张奕轩,26140000,2514,761,2287
20180216,04:00:26.939721,20180216,04:00:28.969542,Pb明鹏,25480000,2290,952,2224
20180216,04:00:26.939721,20180216,04:00:28.969542,张艺凡YiF1111,25400000,1291,349,2376
20180216,04:00:26.939721,20180216,04:00:28.969542,CNK-娄滋博BOi,24780000,3228,691,2087
20180216,04:00:26.939721,20180216,04:00:28.969542,陈名豪M,24370000,3405,1682,1929
20180216,04:00:26.939721,20180216,04:00:28.969542,BBT孙浩然,24090000,5129,1546,1742
20180216,04:00:26.939721,20180216,04:00:28.969542,CATCHERS_万宇贤,23690000,1413,497,2178
20180216,04:00:26.939721,20180216,04:00:28.969542,CATCHERS_赵俞澈,23160000,2129,878,2016
20180216,04:00:26.939721,20180216,04:00:28.969542,吕晨瑜_LCY,21350000,2304,1106,1794
20180216,04:00:26.939721,20180216,04:00:28.969542,Trainee18-高茂桐,21020000,2217,351,1846
20180216,04:00:26.939721,20180216,04:00:28.969542,杨羿Terry,18040000,3736,2629,1168
20180216,04:00:26.939721,20180216,04:00:28.969542,BBT林浩楷,17400000,1710,181,1551
20180216,04:00:26.939721,20180216,04:00:28.969542,BBT金逸涵,16250000,1416,298,1454
20180216,04:00:26.939721,20180216,04:00:28.969542,哇噻Rapen,16170000,1467,343,1436
20180216,04:00:26.939721,20180216,04:00:28.969542,圣恩XII,15130000,2214,519,1240
20180216,04:00:26.939721,20180216,04:00:28.969542,孙凡杰_FJ,15030000,4613,3937,648
20180216,04:00:26.939721,20180216,04:00:28.969542,Trainee18-贝汯璘Air,14950000,8283,113,656
20180216,04:00:26.939721,20180216,04:00:28.969542,朱一文同學,14910000,1118,389,1341
20180216,04:00:26.939721,20180216,04:00:28.969542,X-TIME凌崎,12820000,1680,325,1082
20180216,04:00:26.939721,20180216,04:00:28.969542,周腾阳,12420000,685,233,1151
20180216,04:00:26.939721,20180216,04:00:28.969542,MERXIC-PURO何嘉庚,12280000,1817,1279,919
20180216,04:00:26.939721,20180216,04:00:28.969542,GIGEL是谁,11540000,1576,291,968
20180216,04:00:26.939721,20180216,04:00:28.969542,王艺龙Enki,9600000,1451,467,769
20180216,04:00:26.939721,20180216,04:00:28.969542,王梓豪Z-joe,9500000,2717,1493,529
20180216,04:00:26.939721,20180216,04:00:28.969542,X-TIME张昕,8830000,1529,614,669
20180216,04:00:26.939721,20180216,04:00:28.969542,MERXIC-TAKO张宇晨,8680000,1995,197,649
20180216,04:00:26.939721,20180216,04:00:28.969542,甘俊同学,8640000,1039,336,727
20180216,04:00:26.939721,20180216,04:00:28.969542,闵喆祥grieveD,8640000,611,93,794
20180216,04:00:26.939721,20180216,04:00:28.969542,CATCHERS_应智越,7480000,1110,90,628
20180216,04:00:26.939721,20180216,04:00:28.969542,Trainee18-邱治谐,6970000,828,424,572
20180216,04:00:26.939721,20180216,04:00:28.969542,NGC_J-One,6520000,676,156,569
20180216,04:00:26.939721,20180216,04:00:28.969542,于浩Hook,6510000,517,78,592
20180216,04:00:26.939721,20180216,04:00:28.969542,MERXIC-ANPH李鑫岩,6480000,739,148,560
20180216,04:00:26.939721,20180216,04:00:28.969542,黄若涵_,6480000,399,76,601
20180216,04:00:26.939721,20180216,04:00:28.969542,X-TIME叶泓希,6470000,1126,269,508
20180216,04:00:26.939721,20180216,04:00:28.969542,赵凌峰Traple,6470000,228,46,620
20180216,04:02:00.495877,20180216,04:02:02.374370,蔡徐坤,22499000,1565387,430474,2050275
20180216,04:02:00.495877,20180216,04:02:02.374370,jjjustin0219,8148000,547488,231254,736894
20180216,04:02:00.495877,20180216,04:02:02.374370,超级農農,7010000,386051,128038,649571
20180216,04:02:00.495877,20180216,04:02:02.374370,Adam0616,4519000,333857,82293,410263
20180216,04:02:00.495877,20180216,04:02:02.374370,Zzt-朱正廷,4509000,327363,93130,408849
20180216,04:02:00.495877,20180216,04:02:02.374370,小鬼-王琳凯,1799000,112569,22149,166383
20180216,04:02:00.495877,20180216,04:02:02.374370,卜凡KATTO,1696000,97587,28221,156987
20180216,04:02:00.495877,20180216,04:02:02.374370,灵超DIDI,1681000,140825,39201,150131
20180216,04:02:00.495877,20180216,04:02:02.374370,木子洋KWIN,1594000,195821,49476,134848
20180216,04:02:00.495877,20180216,04:02:02.374370,岳岳PINKRAY,1585000,194694,45994,134469
20180216,04:02:00.495877,20180216,04:02:02.374370,韩沐伯,1577000,101197,52250,142328
20180216,04:02:00.495877,20180216,04:02:02.374370,BBT王子异,865000,101847,11576,75193
20180216,04:02:00.495877,20180216,04:02:02.374370,李希侃_LXK,605000,54642,22882,52778
20180216,04:02:00.495877,20180216,04:02:02.374370,钱正昊,551000,32611,10280,50820
20180216,04:02:00.495877,20180216,04:02:02.374370,Jeffrey董又霖,458000,23425,5063,42992
20180216,04:02:00.495877,20180216,04:02:02.374370,郑锐彬_,449000,29247,5339,41405
20180216,04:02:00.495877,20180216,04:02:02.374370,Trainee18-尤长靖,437000,24495,3085,40977
20180216,04:02:00.495877,20180216,04:02:02.374370,Lee权哲,423000,32234,8163,38239
20180216,04:02:00.495877,20180216,04:02:02.374370,Trainee18-林彦俊,401000,36344,14857,35028
20180216,04:02:00.495877,20180216,04:02:02.374370,Trainee18-林超泽,375000,26111,13737,33541
20180216,04:02:00.495877,20180216,04:02:02.374370,Bin于斌,327000,57891,16434,25297
20180216,04:02:00.495877,20180216,04:02:02.374370,史迪奇他哥何东东,320000,17210,2993,30008
20180216,04:02:00.495877,20180216,04:02:02.374370,朱星杰J_zen,257000,19067,4145,23385
20180216,04:02:00.495877,20180216,04:02:02.374370,秦奋Roi,238000,20324,4551,21304
20180216,04:02:00.495877,20180216,04:02:02.374370,周彦辰,232000,20209,10310,20172
20180216,04:02:00.495877,20180216,04:02:02.374370,Dzr_丁泽仁,205000,25841,8137,17071
20180216,04:02:00.495877,20180216,04:02:02.374370,Biiiii毕雯珺,181000,19704,5377,15578
20180216,04:02:00.495877,20180216,04:02:02.374370,李长庚是我呀,167000,13200,4527,14931
20180216,04:02:00.495877,20180216,04:02:02.374370,COSMOS-陈斯琪,144000,8174,2567,13282
20180216,04:02:00.495877,20180216,04:02:02.374370,罗正_LZ,139000,22435,6132,11012
20180216,04:02:00.495877,20180216,04:02:02.374370,胡致邦Jack,134000,13081,5128,11606
20180216,04:02:00.495877,20180216,04:02:02.374370,MLody姜达赫,127000,11389,6184,10922
20180216,04:02:00.495877,20180216,04:02:02.374370,伽里Curry,124000,4885,58,11952
20180216,04:02:00.495877,20180216,04:02:02.374370,董岩磊,116000,14480,2312,9882
20180216,04:02:00.495877,20180216,04:02:02.374370,许凯皓lockingjack,107000,7362,2431,9689
20180216,04:02:00.495877,20180216,04:02:02.374370,MONKEY_OFFICIAL,92240000,11183,4332,7673
20180216,04:02:00.495877,20180216,04:02:02.374370,COSMOS-徐鹤尼,83910000,5804,2410,7570
20180216,04:02:00.495877,20180216,04:02:02.374370,杨非同Nemo,77320000,5581,1067,7068
20180216,04:02:00.495877,20180216,04:02:02.374370,Trainee18-姜京佐,73900000,11337,3947,5862
20180216,04:02:00.495877,20180216,04:02:02.374370,韩雍杰辅导员,72540000,9301,4001,5924
20180216,04:02:00.495877,20180216,04:02:02.374370,周锐Zee,71580000,6032,1008,6454
20180216,04:02:00.495877,20180216,04:02:02.374370,左叶Hyman,68170000,5887,2121,6017
20180216,04:02:00.495877,20180216,04:02:02.374370,靖佩瑶,67760000,5006,1134,6162
20180216,04:02:00.495877,20180216,04:02:02.374370,Zony_Kai张晏恺,66150000,7725,5485,5294
20180216,04:02:00.495877,20180216,04:02:02.374370,Trainee18-陆定昊,54900000,5402,778,4872
20180216,04:02:00.495877,20180216,04:02:02.374370,CATCHERS_朱匀天Z,40460000,3024,1455,3599
20180216,04:02:00.495877,20180216,04:02:02.374370,HashtagHhr,40200000,3001,862,3634
20180216,04:02:00.495877,20180216,04:02:02.374370,张达源Darrien,39610000,8222,6364,2503
20180216,04:02:00.495877,20180216,04:02:02.374370,CATCHERS_朱匀一,39290000,3167,1330,3480
20180216,04:02:00.495877,20180216,04:02:02.374370,秦子墨_Mo,37620000,2210,594,3482
20180216,04:02:00.495877,20180216,04:02:02.374370,CNK-武连杰,36330000,3942,941,3145
20180216,04:02:00.495877,20180216,04:02:02.374370,余明君_MJ,35810000,6002,2122,2769
20180216,04:02:00.495877,20180216,04:02:02.374370,Trainee18-李若天Kai,35680000,5401,3141,2714
20180216,04:02:00.495877,20180216,04:02:02.374370,李俊毅小毅xiah,35540000,2592,605,3235
20180216,04:02:00.495877,20180216,04:02:02.374370,邓烺怡_LY,35320000,6834,2337,2615
20180216,04:02:00.495877,20180216,04:02:02.374370,黄书豪-Mark,33180000,4259,455,2847
20180216,04:02:00.495877,20180216,04:02:02.374370,CNK-李让RanG,30370000,4247,734,2539
20180216,04:02:00.495877,20180216,04:02:02.374370,MERXIC-ROGER罗杰,30030000,5558,776,2370
20180216,04:02:00.495877,20180216,04:02:02.374370,CNK-覃俊毅,29590000,2403,642,2655
20180216,04:02:00.495877,20180216,04:02:02.374370,陈义夫Solo,28290000,1876,1016,2540
20180216,04:02:00.495877,20180216,04:02:02.374370,梁辉LIANGHUI,28290000,3594,2127,2257
20180216,04:02:00.495877,20180216,04:02:02.374370,王宥辰KiY,26650000,2207,712,2374
20180216,04:02:00.495877,20180216,04:02:02.374370,BBT李志杰,26460000,4146,2978,1934
20180216,04:02:00.495877,20180216,04:02:02.374370,X-TIME张奕轩,26140000,2514,761,2287
20180216,04:02:00.495877,20180216,04:02:02.374370,Pb明鹏,25480000,2290,952,2224
20180216,04:02:00.495877,20180216,04:02:02.374370,张艺凡YiF1111,25400000,1291,349,2376
20180216,04:02:00.495877,20180216,04:02:02.374370,CNK-娄滋博BOi,24780000,3228,691,2087
20180216,04:02:00.495877,20180216,04:02:02.374370,陈名豪M,24370000,3405,1682,1929
20180216,04:02:00.495877,20180216,04:02:02.374370,BBT孙浩然,24090000,5129,1546,1742
20180216,04:02:00.495877,20180216,04:02:02.374370,CATCHERS_万宇贤,23690000,1413,497,2178
20180216,04:02:00.495877,20180216,04:02:02.374370,CATCHERS_赵俞澈,23160000,2129,878,2016
20180216,04:02:00.495877,20180216,04:02:02.374370,吕晨瑜_LCY,21350000,2304,1106,1794
20180216,04:02:00.495877,20180216,04:02:02.374370,Trainee18-高茂桐,21020000,2217,351,1846
20180216,04:02:00.495877,20180216,04:02:02.374370,杨羿Terry,18040000,3736,2629,1168
20180216,04:02:00.495877,20180216,04:02:02.374370,BBT林浩楷,17400000,1710,181,1551
20180216,04:02:00.495877,20180216,04:02:02.374370,BBT金逸涵,16250000,1416,298,1454
20180216,04:02:00.495877,20180216,04:02:02.374370,哇噻Rapen,16170000,1467,343,1436
20180216,04:02:00.495877,20180216,04:02:02.374370,圣恩XII,15130000,2214,519,1240
20180216,04:02:00.495877,20180216,04:02:02.374370,孙凡杰_FJ,15030000,4613,3937,648
20180216,04:02:00.495877,20180216,04:02:02.374370,Trainee18-贝汯璘Air,14950000,8283,113,656
20180216,04:02:00.495877,20180216,04:02:02.374370,朱一文同學,14910000,1118,389,1341
20180216,04:02:00.495877,20180216,04:02:02.374370,X-TIME凌崎,12820000,1680,325,1082
20180216,04:02:00.495877,20180216,04:02:02.374370,周腾阳,12420000,685,233,1151
20180216,04:02:00.495877,20180216,04:02:02.374370,MERXIC-PURO何嘉庚,12280000,1817,1279,919
20180216,04:02:00.495877,20180216,04:02:02.374370,GIGEL是谁,11540000,1576,291,968
20180216,04:02:00.495877,20180216,04:02:02.374370,王艺龙Enki,9600000,1451,467,769
20180216,04:02:00.495877,20180216,04:02:02.374370,王梓豪Z-joe,9500000,2717,1493,529
20180216,04:02:00.495877,20180216,04:02:02.374370,X-TIME张昕,8830000,1529,614,669
20180216,04:02:00.495877,20180216,04:02:02.374370,MERXIC-TAKO张宇晨,8680000,1995,197,649
20180216,04:02:00.495877,20180216,04:02:02.374370,甘俊同学,8640000,1039,336,727
20180216,04:02:00.495877,20180216,04:02:02.374370,闵喆祥grieveD,8640000,611,93,794
