start_date,start_time,finish_date,finish_time,name,likehood,mentioned,interaction,cheer_card
20180216,04:51:13.379414,20180216,04:51:15.528805,Dzr_丁泽仁,205000,25842,8137,17116
20180216,04:51:13.379414,20180216,04:51:15.528805,Biiiii毕雯珺,182000,19707,5377,15654
20180216,04:51:13.379414,20180216,04:51:15.528805,李长庚是我呀,167000,13200,4527,14956
20180216,04:51:13.379414,20180216,04:51:15.528805,COSMOS-陈斯琪,144000,8174,2567,13289
20180216,04:51:13.379414,20180216,04:51:15.528805,罗正_LZ,139000,22435,6132,11088
20180216,04:51:13.379414,20180216,04:51:15.528805,胡致邦Jack,135000,13081,5128,11669
20180216,04:51:13.379414,20180216,04:51:15.528805,MLody姜达赫,127000,11389,6184,10927
20180216,04:51:13.379414,20180216,04:51:15.528805,伽里Curry,124000,4885,58,11952
20180216,04:51:13.379414,20180216,04:51:15.528805,董岩磊,116000,14480,2312,9889
20180216,04:51:13.379414,20180216,04:51:15.528805,许凯皓lockingjack,107000,7362,2431,9691
20180216,04:51:13.379414,20180216,04:51:15.528805,MONKEY_OFFICIAL,92370000,11183,4332,7686
20180216,04:51:13.379414,20180216,04:51:15.528805,COSMOS-徐鹤尼,84060000,5804,2410,7585
20180216,04:51:13.379414,20180216,04:51:15.528805,杨非同Nemo,77820000,5581,1067,7118
20180216,04:51:13.379414,20180216,04:51:15.528805,Trainee18-姜京佐,74190000,11337,3947,5891
20180216,04:51:13.379414,20180216,04:51:15.528805,韩雍杰辅导员,72540000,9301,4001,5924
20180216,04:51:13.379414,20180216,04:51:15.528805,周锐Zee,71820000,6032,1008,6478
20180216,04:51:13.379414,20180216,04:51:15.528805,左叶Hyman,68240000,5887,2121,6024
20180216,04:51:13.379414,20180216,04:51:15.528805,靖佩瑶,67800000,5006,1134,6166
20180216,04:51:13.379414,20180216,04:51:15.528805,Zony_Kai张晏恺,66150000,7725,5485,5294
20180216,04:51:13.379414,20180216,04:51:15.528805,Trainee18-陆定昊,54950000,5402,778,4877
20180216,04:51:13.379414,20180216,04:51:15.528805,CATCHERS_朱匀天Z,40460000,3024,1455,3599
20180216,04:51:13.379414,20180216,04:51:15.528805,HashtagHhr,40200000,3001,862,3634
20180216,04:51:13.379414,20180216,04:51:15.528805,张达源Darrien,39660000,8222,6364,2508
20180216,04:51:13.379414,20180216,04:51:15.528805,CATCHERS_朱匀一,39290000,3167,1330,3480
20180216,04:51:13.379414,20180216,04:51:15.528805,秦子墨_Mo,37630000,2210,594,3483
20180216,04:51:13.379414,20180216,04:51:15.528805,CNK-武连杰,36330000,3942,941,3145
20180216,04:51:13.379414,20180216,04:51:15.528805,余明君_MJ,35920000,6002,2122,2780
20180216,04:51:13.379414,20180216,04:51:15.528805,Trainee18-李若天Kai,35680000,5401,3141,2714
20180216,04:51:13.379414,20180216,04:51:15.528805,李俊毅小毅xiah,35620000,2592,605,3243
20180216,04:51:13.379414,20180216,04:51:15.528805,邓烺怡_LY,35420000,6834,2337,2625
20180216,04:51:13.379414,20180216,04:51:15.528805,黄书豪-Mark,33240000,4259,455,2853
20180216,04:51:13.379414,20180216,04:51:15.528805,CNK-李让RanG,30420000,4247,734,2544
20180216,04:51:13.379414,20180216,04:51:15.528805,MERXIC-ROGER罗杰,30080000,5558,776,2375
20180216,04:51:13.379414,20180216,04:51:15.528805,CNK-覃俊毅,29590000,2403,642,2655
20180216,04:51:13.379414,20180216,04:51:15.528805,陈义夫Solo,28340000,1876,1016,2545
20180216,04:51:13.379414,20180216,04:51:15.528805,梁辉LIANGHUI,28340000,3594,2127,2262
20180216,04:51:13.379414,20180216,04:51:15.528805,王宥辰KiY,26650000,2207,712,2374
20180216,04:51:13.379414,20180216,04:51:15.528805,BBT李志杰,26460000,4146,2978,1934
20180216,04:51:13.379414,20180216,04:51:15.528805,X-TIME张奕轩,26240000,2514,761,2297
20180216,04:51:13.379414,20180216,04:51:15.528805,Pb明鹏,25480000,2290,952,2224
20180216,04:51:13.379414,20180216,04:51:15.528805,张艺凡YiF1111,25400000,1291,349,2376
20180216,04:51:13.379414,20180216,04:51:15.528805,CNK-娄滋博BOi,24830000,3228,691,2092
20180216,04:51:13.379414,20180216,04:51:15.528805,陈名豪M,24370000,3405,1682,1929
20180216,04:51:13.379414,20180216,04:51:15.528805,BBT孙浩然,24090000,5129,1546,1742
20180216,04:51:13.379414,20180216,04:51:15.528805,CATCHERS_万宇贤,23690000,1413,497,2178
20180216,04:51:13.379414,20180216,04:51:15.528805,CATCHERS_赵俞澈,23160000,2129,878,2016
20180216,04:51:13.379414,20180216,04:51:15.528805,吕晨瑜_LCY,21350000,2304,1106,1794
20180216,04:51:13.379414,20180216,04:51:15.528805,Trainee18-高茂桐,21120000,2217,351,1856
20180216,04:51:13.379414,20180216,04:51:15.528805,杨羿Terry,18040000,3736,2629,1168
20180216,04:51:13.379414,20180216,04:51:15.528805,BBT林浩楷,17450000,1710,181,1556
20180216,04:51:13.379414,20180216,04:51:15.528805,BBT金逸涵,16300000,1416,298,1459
20180216,04:51:13.379414,20180216,04:51:15.528805,哇噻Rapen,16220000,1467,343,1441
20180216,04:51:13.379414,20180216,04:51:15.528805,圣恩XII,15220000,2214,519,1249
20180216,04:51:13.379414,20180216,04:51:15.528805,孙凡杰_FJ,15030000,4613,3937,648
20180216,04:51:13.379414,20180216,04:51:15.528805,朱一文同學,14960000,1118,389,1346
20180216,04:51:13.379414,20180216,04:51:15.528805,Trainee18-贝汯璘Air,14960000,8283,113,657
20180216,04:51:13.379414,20180216,04:51:15.528805,X-TIME凌崎,12820000,1680,325,1082
20180216,04:51:13.379414,20180216,04:51:15.528805,周腾阳,12420000,685,233,1151
20180216,04:51:13.379414,20180216,04:51:15.528805,MERXIC-PURO何嘉庚,12280000,1817,1279,919
20180216,04:51:13.379414,20180216,04:51:15.528805,GIGEL是谁,11540000,1576,291,968
20180216,04:51:13.379414,20180216,04:51:15.528805,王艺龙Enki,9600000,1451,467,769
20180216,04:51:13.379414,20180216,04:51:15.528805,王梓豪Z-joe,9500000,2717,1493,529
20180216,04:51:13.379414,20180216,04:51:15.528805,X-TIME张昕,8830000,1529,614,669
20180216,04:51:13.379414,20180216,04:51:15.528805,MERXIC-TAKO张宇晨,8690000,1995,197,650
20180216,04:51:13.379414,20180216,04:51:15.528805,甘俊同学,8640000,1039,336,727
20180216,04:51:13.379414,20180216,04:51:15.528805,闵喆祥grieveD,8640000,611,93,794
20180216,04:51:13.379414,20180216,04:51:15.528805,CATCHERS_应智越,7480000,1110,90,628
20180216,04:51:13.379414,20180216,04:51:15.528805,Trainee18-邱治谐,6970000,828,424,572
20180216,04:51:13.379414,20180216,04:51:15.528805,NGC_J-One,6520000,676,156,569
20180216,04:51:13.379414,20180216,04:51:15.528805,于浩Hook,6510000,517,78,592
20180216,04:51:13.379414,20180216,04:51:15.528805,MERXIC-ANPH李鑫岩,6480000,739,148,560
20180216,04:51:13.379414,20180216,04:51:15.528805,黄若涵_,6480000,399,76,601
20180216,04:51:13.379414,20180216,04:51:15.528805,X-TIME叶泓希,6470000,1126,269,508
20180216,04:51:13.379414,20180216,04:51:15.528805,赵凌峰Traple,6470000,228,46,620
